LU_ID;Land-Use;Sub Crop;Years Applicable;Frequency;Time - Cost Type ;Action - Cost Type;Cost Name; Source 1 Value ; Dependent Variable ; Source 1 Context and/ or Calculations ;Source 1 Citation;Description
12;Switchgrass;;5;Annual after yr1;Transport;Custom Labor;Storage to Plant;$173.06 ;;Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey Truck costs - $151.67 Loader cost - 21.39;http://www.extension.iastate.edu/agdm/crops/html/a1-22.html;412
12;Switchgrass;;6;Annual after yr1;Transport;Custom Labor;Storage to Plant;$173.06 ;;Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey Truck costs - $151.67 Loader cost - 21.39;http://www.extension.iastate.edu/agdm/crops/html/a1-22.html;413
12;Switchgrass;;7;Annual after yr1;Transport;Custom Labor;Storage to Plant;$173.06 ;;Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey Truck costs - $151.67 Loader cost - 21.39;http://www.extension.iastate.edu/agdm/crops/html/a1-22.html;414
12;Switchgrass;;8;Annual after yr1;Transport;Custom Labor;Storage to Plant;$173.06 ;;Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey Truck costs - $151.67 Loader cost - 21.39;http://www.extension.iastate.edu/agdm/crops/html/a1-22.html;415
12;Switchgrass;;9;Annual after yr1;Transport;Custom Labor;Storage to Plant;$173.06 ;;Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey Truck costs - $151.67 Loader cost - 21.39;http://www.extension.iastate.edu/agdm/crops/html/a1-22.html;416
12;Switchgrass;;10;Annual after yr1;Transport;Custom Labor;Storage to Plant;$173.06 ;;Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey Truck costs - $151.67 Loader cost - 21.39;http://www.extension.iastate.edu/agdm/crops/html/a1-22.html;417
12;Switchgrass;;11;Annual after yr1;Transport;Custom Labor;Storage to Plant;$173.06 ;;Ag Decision Maker, based on 2007 Iowa Farm Custom Rate Survey Truck costs - $151.67 Loader cost - 21.39;http://www.extension.iastate.edu/agdm/crops/html/a1-22.html;418
13;Short-rotation Woody Bioenergy;;1;Every 7 years;Establishment;Inputs;Aspen bare root stock (seedlings);$133.26 ;;890 seedlings/hectare => 360.17 seedlings/acre $0.37/seedling;Attached article Manatt et al. 2013 Environ.Res. Lett.;419
13;Short-rotation Woody Bioenergy;;1;Every 7 years;Establishment;Custom Labor;Tree planting;$195.00 ;;$481.85/hectare => $195.00/acre;Attached article Manatt et al. 2013 Environ.Res. Lett.;420
13;Short-rotation Woody Bioenergy;;1;Every 7 years;Establishment;Machinery;Mowing - Machinery Only;$20.20 ;;Based on mower-conditioner  - equipment component only x2 cuts;Attached article Manatt et al. 2013 Environ.Res. Lett.;421
13;Short-rotation Woody Bioenergy;;1;Every 7 years;Establishment;Labor;Mowing - Labor Only;$2.96 ;;Based on mower-conditioner  - consider reevaluting for Iowa custom rates $10/hr, 0.148 hrs/acre, 2 cuts;Attached article Manatt et al. 2013 Environ.Res. Lett.;422
13;Short-rotation Woody Bioenergy;;1;Annual;Maintenance;Inputs;Fertilizer - N;$19.40 ;;34kg/hectare => 13.76kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;423
13;Short-rotation Woody Bioenergy;;2;Annual;Maintenance;Inputs;Fertilizer - N;$19.40 ;;34kg/hectare => 13.76kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;424
13;Short-rotation Woody Bioenergy;;3;Annual;Maintenance;Inputs;Fertilizer - N;$19.40 ;;34kg/hectare => 13.76kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;425
13;Short-rotation Woody Bioenergy;;4;Annual;Maintenance;Inputs;Fertilizer - N;$19.40 ;;34kg/hectare => 13.76kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;426
13;Short-rotation Woody Bioenergy;;5;Annual;Maintenance;Inputs;Fertilizer - N;$19.40 ;;34kg/hectare => 13.76kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;427
13;Short-rotation Woody Bioenergy;;6;Annual;Maintenance;Inputs;Fertilizer - N;$19.40 ;;34kg/hectare => 13.76kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;428
13;Short-rotation Woody Bioenergy;;7;Annual;Maintenance;Inputs;Fertilizer - N;$19.40 ;;34kg/hectare => 13.76kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;429
13;Short-rotation Woody Bioenergy;;1;Annual;Maintenance;Maintenance;Bulk fertilizer spreader - N - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;430
13;Short-rotation Woody Bioenergy;;2;Annual;Maintenance;Maintenance;Bulk fertilizer spreader - N - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;431
13;Short-rotation Woody Bioenergy;;3;Annual;Maintenance;Maintenance;Bulk fertilizer spreader - N - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;432
13;Short-rotation Woody Bioenergy;;4;Annual;Maintenance;Maintenance;Bulk fertilizer spreader - N - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;433
13;Short-rotation Woody Bioenergy;;5;Annual;Maintenance;Maintenance;Bulk fertilizer spreader - N - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;434
13;Short-rotation Woody Bioenergy;;6;Annual;Maintenance;Maintenance;Bulk fertilizer spreader - N - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;435
13;Short-rotation Woody Bioenergy;;7;Annual;Maintenance;Maintenance;Bulk fertilizer spreader - N - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;436
13;Short-rotation Woody Bioenergy;;1;Annual;Maintenance;Labor;Bulk fertilizer spreader - N - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;437
13;Short-rotation Woody Bioenergy;;2;Annual;Maintenance;Labor;Bulk fertilizer spreader - N - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;438
13;Short-rotation Woody Bioenergy;;3;Annual;Maintenance;Labor;Bulk fertilizer spreader - N - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;439
13;Short-rotation Woody Bioenergy;;4;Annual;Maintenance;Labor;Bulk fertilizer spreader - N - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;440
13;Short-rotation Woody Bioenergy;;5;Annual;Maintenance;Labor;Bulk fertilizer spreader - N - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;441
13;Short-rotation Woody Bioenergy;;6;Annual;Maintenance;Labor;Bulk fertilizer spreader - N - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;442
13;Short-rotation Woody Bioenergy;;7;Annual;Maintenance;Labor;Bulk fertilizer spreader - N - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;443
13;Short-rotation Woody Bioenergy;;1;Annual;Constant;Rent;Land Rent;$158.90 ;;Annual rent rate;Attached article Manatt et al. 2013 Environ.Res. Lett.;444
13;Short-rotation Woody Bioenergy;;2;Annual;Constant;Rent;Land Rent;$158.90 ;;Annual rent rate;Attached article Manatt et al. 2013 Environ.Res. Lett.;445
13;Short-rotation Woody Bioenergy;;3;Annual;Constant;Rent;Land Rent;$158.90 ;;Annual rent rate;Attached article Manatt et al. 2013 Environ.Res. Lett.;446
13;Short-rotation Woody Bioenergy;;4;Annual;Constant;Rent;Land Rent;$158.90 ;;Annual rent rate;Attached article Manatt et al. 2013 Environ.Res. Lett.;447
13;Short-rotation Woody Bioenergy;;5;Annual;Constant;Rent;Land Rent;$158.90 ;;Annual rent rate;Attached article Manatt et al. 2013 Environ.Res. Lett.;448
13;Short-rotation Woody Bioenergy;;6;Annual;Constant;Rent;Land Rent;$158.90 ;;Annual rent rate;Attached article Manatt et al. 2013 Environ.Res. Lett.;449
13;Short-rotation Woody Bioenergy;;7;Annual;Constant;Rent;Land Rent;$158.90 ;;Annual rent rate;Attached article Manatt et al. 2013 Environ.Res. Lett.;450
13;Short-rotation Woody Bioenergy;;2;Annual years 2-7;Maintenance;Inputs;Fertilizer - Phosphorus;$31.50 ;;56kg/hectare => 22.66kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;451
13;Short-rotation Woody Bioenergy;;3;Annual years 2-7;Maintenance;Inputs;Fertilizer - Phosphorus;$31.50 ;;56kg/hectare => 22.66kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;452
13;Short-rotation Woody Bioenergy;;4;Annual years 2-7;Maintenance;Inputs;Fertilizer - Phosphorus;$31.50 ;;56kg/hectare => 22.66kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;453
13;Short-rotation Woody Bioenergy;;5;Annual years 2-7;Maintenance;Inputs;Fertilizer - Phosphorus;$31.50 ;;56kg/hectare => 22.66kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;454
13;Short-rotation Woody Bioenergy;;6;Annual years 2-7;Maintenance;Inputs;Fertilizer - Phosphorus;$31.50 ;;56kg/hectare => 22.66kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;455
13;Short-rotation Woody Bioenergy;;7;Annual years 2-7;Maintenance;Inputs;Fertilizer - Phosphorus;$31.50 ;;56kg/hectare => 22.66kg/acre    @ $1.39/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;456
13;Short-rotation Woody Bioenergy;;2;Annual years 2-7;Maintenance;Inputs;Fertilizer - Potassium;$54.84 ;;112kg/hectare => 45.32kg/acre    @ $1.21/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;457
13;Short-rotation Woody Bioenergy;;3;Annual years 2-7;Maintenance;Inputs;Fertilizer - Potassium;$54.84 ;;112kg/hectare => 45.32kg/acre    @ $1.21/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;458
13;Short-rotation Woody Bioenergy;;4;Annual years 2-7;Maintenance;Inputs;Fertilizer - Potassium;$54.84 ;;112kg/hectare => 45.32kg/acre    @ $1.21/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;459
13;Short-rotation Woody Bioenergy;;5;Annual years 2-7;Maintenance;Inputs;Fertilizer - Potassium;$54.84 ;;112kg/hectare => 45.32kg/acre    @ $1.21/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;460
13;Short-rotation Woody Bioenergy;;6;Annual years 2-7;Maintenance;Inputs;Fertilizer - Potassium;$54.84 ;;112kg/hectare => 45.32kg/acre    @ $1.21/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;461
13;Short-rotation Woody Bioenergy;;7;Annual years 2-7;Maintenance;Inputs;Fertilizer - Potassium;$54.84 ;;112kg/hectare => 45.32kg/acre    @ $1.21/kg;Attached article Manatt et al. 2013 Environ.Res. Lett.;462
13;Short-rotation Woody Bioenergy;;2;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Phosphorus - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;463
13;Short-rotation Woody Bioenergy;;3;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Phosphorus - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;464
13;Short-rotation Woody Bioenergy;;4;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Phosphorus - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;465
13;Short-rotation Woody Bioenergy;;5;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Phosphorus - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;466
13;Short-rotation Woody Bioenergy;;6;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Phosphorus - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;467
13;Short-rotation Woody Bioenergy;;7;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Phosphorus - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;468
13;Short-rotation Woody Bioenergy;;2;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Phosphorus - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;469
13;Short-rotation Woody Bioenergy;;3;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Phosphorus - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;470
13;Short-rotation Woody Bioenergy;;4;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Phosphorus - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;471
13;Short-rotation Woody Bioenergy;;5;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Phosphorus - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;472
13;Short-rotation Woody Bioenergy;;6;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Phosphorus - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;473
13;Short-rotation Woody Bioenergy;;7;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Phosphorus - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;474
13;Short-rotation Woody Bioenergy;;2;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Potassium - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;475
13;Short-rotation Woody Bioenergy;;3;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Potassium - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;476
13;Short-rotation Woody Bioenergy;;4;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Potassium - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;477
13;Short-rotation Woody Bioenergy;;5;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Potassium - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;478
13;Short-rotation Woody Bioenergy;;6;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Potassium - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;479
13;Short-rotation Woody Bioenergy;;7;Annual years 2-7;Maintenance;Maintenance;Bulk fertilizer spreader - Potassium - Machinery Only;$3.50 ;;1 application @           $8.65/hectare  =>  $3.5/acre;;480
13;Short-rotation Woody Bioenergy;;2;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Potassium - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;481
13;Short-rotation Woody Bioenergy;;3;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Potassium - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;482
13;Short-rotation Woody Bioenergy;;4;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Potassium - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;483
13;Short-rotation Woody Bioenergy;;5;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Potassium - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;484
13;Short-rotation Woody Bioenergy;;6;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Potassium - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;485
13;Short-rotation Woody Bioenergy;;7;Annual years 2-7;Maintenance;Labor;Bulk fertilizer spreader - Potassium - Labor Only;$0.61 ;;1 application @           0.151 hr/hectare  =>  0.0611 hr/acre @  $10/hr;;486
13;Short-rotation Woody Bioenergy;;7;Every 7 years;Harvest;Custom Labor;Feller buncher/forwarder;$0.00 ;;$28.67/dry Mg @ _____ Mg/acre;;487
13;Short-rotation Woody Bioenergy;;7;Every 7 years;Harvest;Custom Labor;Staging (gathering biomass for transport);$0.00 ;;$6.72/Mg @  _____ Mg/acre;;488
13;Short-rotation Woody Bioenergy;;7;Every 7 years;Harvest;Custom Labor;Wood chipping;$0.00 ;;$13.23/Mg @ _____ dry Mg/acre;;489
;;;;;;;;;;;;490
14;Wetland;;1;Every 50 years;Establishment;Labor;Design cost;$647.50 ;;;;491
14;Wetland;;1;Every 50 years;Establishment;Labor;Contract fees;$313.50 ;;;;492
14;Wetland;;1;Every 50 years;Establishment;Labor;Seeding buffer;$3.95 ;;$22.61/hectare   =>   $5.08/acre;;493
14;Wetland;;1;Every 50 years;Establishment;;Seed cost;$468.07 ;;medium cost, per range cited in source;;494
14;Wetland;;1;Every 50 years;Establishment;;Weir plate;$600.00 ;;$30/sqft for 40ft x 5ft sheet pile plate Assumes 1 per 10 acre wetland/grass buffer block;;495
14;Wetland;;1;Every 50 years;Establishment;;Control structure;$212.75 ;;medium cost, per range cited in source;;496
14;Wetland;;1;Every 50 years;Establishment;;Land acquisition;$543.33 ;;raw cost for 10 acres (assumes $13,426 per hectare  =>  $5433.32/acre);;497
14;Wetland;;1;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;498
14;Wetland;;2;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;499
14;Wetland;;3;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;500
14;Wetland;;4;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;501
14;Wetland;;5;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;502
14;Wetland;;6;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;503
14;Wetland;;7;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;504
14;Wetland;;8;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;505
14;Wetland;;9;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;506
14;Wetland;;10;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;507
14;Wetland;;11;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;508
14;Wetland;;12;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;509
14;Wetland;;13;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;510
14;Wetland;;14;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;511
14;Wetland;;15;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;512
14;Wetland;;16;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;513
14;Wetland;;17;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;514
14;Wetland;;18;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;515
14;Wetland;;19;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;516
14;Wetland;;20;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;517
14;Wetland;;21;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;518
14;Wetland;;22;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;519
14;Wetland;;23;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;520
14;Wetland;;24;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;521
14;Wetland;;25;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;522
14;Wetland;;26;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;523
14;Wetland;;27;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;524
14;Wetland;;28;Every year;Maintenance;;Time to manage;$142.47 ;;Spot mowing 10% of buffer area @ 74.13/hectare treated;;525
